,CurTime,Last,Ask,Bid
2269,2023-06-09T19:48:10Z,244.195,244.23,244.2
2270,2023-06-09T19:48:20Z,244.02,244.03,244.01
2271,2023-06-09T19:48:30Z,244.14,244.14,244.12
2272,2023-06-09T19:48:40Z,244.2299,244.23,244.21
2273,2023-06-09T19:48:50Z,244.3191,244.32,244.29
2274,2023-06-09T19:49:00Z,244.1625,244.18,244.16
2275,2023-06-09T19:49:10Z,244.145,244.16,244.13
2276,2023-06-09T19:49:20Z,244.2013,244.23,244.2
2277,2023-06-09T19:49:30Z,244.225,244.24,244.21
2278,2023-06-09T19:49:40Z,244.3499,244.35,244.32
2279,2023-06-09T19:49:50Z,244.335,244.34,244.31
2280,2023-06-09T19:50:00Z,244.0701,244.12,244.07
2281,2023-06-09T19:50:10Z,244.21,244.2,244.18
2282,2023-06-09T19:50:20Z,244.18,244.2,244.16
2283,2023-06-09T19:50:30Z,244.22,244.21,244.17
2284,2023-06-09T19:50:40Z,244.21,244.23,244.2
2285,2023-06-09T19:50:50Z,244.3936,244.4,244.38
2286,2023-06-09T19:51:00Z,244.37,244.37,244.35
2287,2023-06-09T19:51:10Z,244.4301,244.45,244.43
2288,2023-06-09T19:51:20Z,244.301,244.33,244.3
2289,2023-06-09T19:51:30Z,244.35,244.38,244.35
2290,2023-06-09T19:51:40Z,244.45,244.46,244.44
2291,2023-06-09T19:51:50Z,244.385,244.4,244.37
2292,2023-06-09T19:52:00Z,244.455,244.47,244.44
2293,2023-06-09T19:52:10Z,244.4899,244.49,244.48
2294,2023-06-09T19:52:20Z,244.391,244.41,244.39
2295,2023-06-09T19:52:30Z,244.43,244.45,244.42
2296,2023-06-09T19:52:40Z,244.6,244.6,244.59
2297,2023-06-09T19:52:50Z,244.7801,244.8,244.77
2298,2023-06-09T19:53:00Z,244.753,244.77,244.75
2299,2023-06-09T19:53:10Z,244.7134,244.74,244.71
2300,2023-06-09T19:53:20Z,244.6747,244.7,244.67
2301,2023-06-09T19:53:30Z,244.79,244.8,244.78
2302,2023-06-09T19:53:40Z,244.6599,244.66,244.64
2303,2023-06-09T19:53:50Z,244.76,244.77,244.76
2304,2023-06-09T19:54:00Z,244.7536,244.76,244.74
2305,2023-06-09T19:54:10Z,244.695,244.71,244.68
2306,2023-06-09T19:54:20Z,244.67,244.68,244.66
2307,2023-06-09T19:54:30Z,244.58,244.6,244.58
2308,2023-06-09T19:54:40Z,244.76,244.77,244.75
2309,2023-06-09T19:54:50Z,245.04,245.09,245.06
2310,2023-06-09T19:55:00Z,245.1501,245.17,245.15
2311,2023-06-09T19:55:10Z,245.06,245.07,245.04
2312,2023-06-09T19:55:20Z,244.78,244.8,244.77
2313,2023-06-09T19:55:30Z,244.722,244.73,244.71
2314,2023-06-09T19:55:40Z,244.71,244.71,244.68
2315,2023-06-09T19:55:50Z,244.725,244.74,244.71
2316,2023-06-09T19:56:00Z,244.76,244.76,244.75
2317,2023-06-09T19:56:10Z,244.7,244.7,244.69
2318,2023-06-09T19:56:20Z,244.67,244.67,244.65
2319,2023-06-09T19:56:30Z,244.6887,244.69,244.67
2320,2023-06-09T19:56:40Z,244.678,244.68,244.66
2321,2023-06-09T19:56:50Z,244.74,244.75,244.73
2322,2023-06-09T19:57:00Z,244.69,244.7,244.68
2323,2023-06-09T19:57:10Z,244.7857,244.8,244.78
2324,2023-06-09T19:57:20Z,244.9,244.9,244.88
2325,2023-06-09T19:57:30Z,244.7356,244.75,244.73
2326,2023-06-09T19:57:40Z,244.77,244.78,244.75
2327,2023-06-09T19:57:50Z,244.84,244.85,244.83
2328,2023-06-09T19:58:00Z,244.79,244.79,244.77
2329,2023-06-09T19:58:10Z,244.74,244.76,244.74
2330,2023-06-09T19:58:20Z,244.7301,244.75,244.72
2331,2023-06-09T19:58:30Z,244.72,244.73,244.71
2332,2023-06-09T19:58:40Z,244.6,244.61,244.59
2333,2023-06-09T19:58:50Z,244.5,244.5,244.47
2334,2023-06-09T19:59:00Z,244.38,244.39,244.37
2335,2023-06-09T19:59:10Z,244.44,244.47,244.44
2336,2023-06-09T19:59:20Z,244.28,244.29,244.27
2337,2023-06-09T19:59:30Z,244.15,244.15,244.14
2338,2023-06-09T19:59:40Z,244.17,244.18,244.16
2339,2023-06-09T19:59:50Z,244.3,244.31,244.29
